Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-01-20T22:31:38.763;790698674666891776;-232203;-233303;-296054;-472730;
2025-01-20T22:31:38.781;790698674685079808;-232242;-233394;-296096;-472748;
2025-01-20T22:31:38.799;790698674703267840;-232281;-233420;-296176;-472780;
2025-01-20T22:31:38.817;790698674721455872;-232500;-233702;-296339;-472777;
2025-01-20T22:31:38.836;790698674739643904;-232681;-233904;-296607;-472781;
2025-01-20T22:31:38.854;790698674757831808;-233005;-234276;-296907;-472714;
2025-01-20T22:31:38.872;790698674776019840;-233402;-234660;-297258;-472722;
2025-01-20T22:31:38.890;790698674794207872;-233710;-234971;-297598;-472669;
2025-01-20T22:31:38.908;790698674812395904;-234004;-235284;-297814;-472709;
2025-01-20T22:31:38.927;790698674830583808;-234314;-235558;-297982;-472743;
2025-01-20T22:31:38.945;790698674848771840;-234426;-235690;-298006;-472696;
2025-01-20T22:31:38.963;790698674866959872;-234555;-235826;-298034;-472710;
2025-01-20T22:31:38.981;790698674885147904;-234619;-235809;-297880;-472714;
2025-01-20T22:31:38.999;790698674903335808;-234631;-235865;-297856;-472729;
2025-01-20T22:31:39.017;790698674921523840;-234479;-235815;-297724;-472742;
2025-01-20T22:31:39.036;790698674939711872;-234410;-235781;-297590;-472764;
2025-01-20T22:31:39.054;790698674957899904;-234328;-235663;-297436;-472722;
2025-01-20T22:31:39.072;790698674976087808;-234175;-235536;-297336;-472699;
2025-01-20T22:31:39.090;790698674994275780;-233972;-235294;-297185;-472708;
2025-01-20T22:31:39.108;790698675012463744;-233878;-235158;-297174;-472764;
2025-01-20T22:31:39.127;790698675030651648;-233717;-234951;-297050;-472699;
2025-01-20T22:31:39.145;790698675048839552;-233545;-234761;-297020;-472744;
2025-01-20T22:31:39.163;790698675067027456;-233397;-234606;-296952;-472740;
2025-01-20T22:31:39.181;790698675085215360;-233219;-234391;-296813;-472692;
2025-01-20T22:31:39.199;790698675103403264;-233171;-234260;-296806;-472723;
2025-01-20T22:31:39.218;790698675121591168;-233140;-234158;-296724;-472749;
2025-01-20T22:31:39.236;790698675139779072;-233087;-234115;-296687;-472756;
2025-01-20T22:31:39.254;790698675157966976;-233185;-234308;-296870;-472754;
2025-01-20T22:31:39.272;790698675176154880;-233464;-234666;-297148;-472756;
2025-01-20T22:31:39.290;790698675194342784;-233818;-235116;-297565;-472682;
2025-01-20T22:31:39.308;790698675212530688;-234284;-235613;-298059;-472727;
2025-01-20T22:31:39.327;790698675230718592;-234797;-236225;-298462;-472751;
2025-01-20T22:31:39.345;790698675248906496;-235127;-236665;-298797;-472700;
2025-01-20T22:31:39.363;790698675267094400;-235478;-237053;-299037;-472738;
2025-01-20T22:31:39.381;790698675285282304;-235812;-237439;-299316;-472715;
2025-01-20T22:31:39.399;790698675303470208;-236058;-237697;-299372;-472719;
2025-01-20T22:31:39.418;790698675321658112;-236166;-237871;-299409;-472732;
2025-01-20T22:31:39.436;790698675339846016;-236154;-237905;-299352;-472760;
2025-01-20T22:31:39.454;790698675358033920;-236086;-237880;-299232;-472716;
2025-01-20T22:31:39.472;790698675376221824;-235858;-237643;-298961;-472680;
2025-01-20T22:31:39.490;790698675394409728;-235714;-237636;-298836;-472739;
2025-01-20T22:31:39.509;790698675412597632;-235491;-237453;-298613;-472705;
2025-01-20T22:31:39.527;790698675430785536;-235368;-237326;-298422;-472764;
2025-01-20T22:31:39.545;790698675448973440;-235275;-237253;-298221;-472768;
2025-01-20T22:31:39.563;790698675467161344;-235180;-237216;-298025;-472761;
2025-01-20T22:31:39.581;790698675485349248;-235028;-237224;-297811;-472761;
2025-01-20T22:31:39.599;790698675503537152;-234955;-237310;-297677;-472726;
2025-01-20T22:31:39.618;790698675521725056;-234796;-237314;-297453;-472756;
2025-01-20T22:31:39.636;790698675539912960;-234523;-237231;-297331;-472767;
2025-01-20T22:31:39.654;790698675558100864;-234072;-237036;-297005;-472768;
2025-01-20T22:31:39.672;790698675576288768;-233521;-237028;-296825;-472814;
2025-01-20T22:31:39.690;790698675594476672;-232982;-237137;-296621;-472768;
2025-01-20T22:31:39.709;790698675612664576;-232356;-237248;-296527;-472778;
2025-01-20T22:31:39.727;790698675630852480;-231653;-237510;-296477;-472794;
2025-01-20T22:31:39.745;790698675649040384;-230929;-237858;-296571;-472779;
2025-01-20T22:31:39.763;790698675667228198;-230126;-238099;-296578;-472773;
2025-01-20T22:31:39.781;790698675685416192;-229161;-238220;-296484;-472745;
2025-01-20T22:31:39.800;790698675703604224;-228396;-238198;-296234;-472796;
2025-01-20T22:31:39.818;790698675721792128;-227663;-238071;-296042;-472807;
2025-01-20T22:31:39.836;790698675739980160;-227013;-237882;-295859;-472801;
2025-01-20T22:31:39.854;790698675758168192;-226214;-237635;-295516;-472771;
2025-01-20T22:31:39.872;790698675776356096;-225430;-237305;-295169;-472765;
2025-01-20T22:31:39.890;790698675794544128;-224682;-236958;-294716;-472699;
2025-01-20T22:31:39.909;790698675812732160;-224026;-236633;-294413;-472708;
2025-01-20T22:31:39.927;790698675830920064;-223314;-236452;-294007;-472751;
2025-01-20T22:31:39.945;790698675849108096;-222578;-236177;-293554;-472719;
2025-01-20T22:31:39.963;790698675867296000;-221884;-235821;-293144;-472742;
2025-01-20T22:31:39.981;790698675885484032;-221324;-235461;-292790;-472793;
2025-01-20T22:31:40.000;790698675903672064;-220793;-235141;-292451;-472780;
2025-01-20T22:31:40.018;790698675921859968;-220378;-234797;-292127;-472712;
2025-01-20T22:31:40.036;790698675940048000;-220113;-234499;-291881;-472779;
2025-01-20T22:31:40.054;790698675958236032;-219894;-234267;-291641;-472710;
2025-01-20T22:31:40.072;790698675976423936;-219844;-234071;-291363;-472704;
2025-01-20T22:31:40.091;790698675994611968;-219793;-233765;-291093;-472710;
2025-01-20T22:31:40.109;790698676012800000;-219925;-233544;-290915;-472712;
2025-01-20T22:31:40.127;790698676030987904;-220220;-233431;-290842;-472759;
2025-01-20T22:31:40.145;790698676049175936;-220453;-233257;-290827;-472714;
2025-01-20T22:31:40.163;790698676067363968;-220929;-233217;-290921;-472792;
2025-01-20T22:31:40.182;790698676085551872;-221354;-233132;-290998;-472730;
2025-01-20T22:31:40.200;790698676103739904;-222008;-233189;-291277;-472675;
2025-01-20T22:31:40.218;790698676121927936;-222656;-233306;-291579;-472739;
2025-01-20T22:31:40.236;790698676140115840;-223318;-233550;-291963;-472792;
2025-01-20T22:31:40.254;790698676158303872;-224014;-233663;-292212;-472751;
2025-01-20T22:31:40.272;790698676176491776;-224568;-233777;-292395;-472799;
2025-01-20T22:31:40.291;790698676194679808;-225011;-233772;-292451;-472738;
2025-01-20T22:31:40.309;790698676212867840;-225408;-233772;-292410;-472716;
2025-01-20T22:31:40.327;790698676231055744;-225766;-233736;-292368;-472753;
2025-01-20T22:31:40.345;790698676249243776;-225937;-233681;-292240;-472734;
2025-01-20T22:31:40.363;790698676267431808;-226130;-233725;-292122;-472724;
2025-01-20T22:31:40.382;790698676285619712;-226303;-233804;-291952;-472766;
2025-01-20T22:31:40.400;790698676303807736;-226503;-233799;-291847;-472732;
2025-01-20T22:31:40.418;790698676321995776;-226706;-233804;-291790;-472795;
2025-01-20T22:31:40.436;790698676340183808;-226741;-233904;-291686;-472817;
2025-01-20T22:31:40.454;790698676358371840;-226811;-233824;-291587;-472776;
2025-01-20T22:31:40.473;790698676376559872;-226829;-233782;-291560;-472728;
2025-01-20T22:31:40.491;790698676394747904;-226781;-233591;-291492;-472706;
2025-01-20T22:31:40.509;790698676412935936;-226833;-233335;-291443;-472741;
2025-01-20T22:31:40.527;790698676431123968;-226721;-232953;-291325;-472778;
2025-01-20T22:31:40.545;790698676449312000;-226748;-232689;-291335;-472751;
2025-01-20T22:31:40.563;790698676467500032;-226834;-232418;-291461;-472808;
2025-01-20T22:31:40.582;790698676485688064;-227025;-232294;-291658;-472723;
2025-01-20T22:31:40.600;790698676503876096;-227355;-232396;-291942;-472687;
2025-01-20T22:31:40.618;790698676522064128;-227887;-232630;-292321;-472682;
2025-01-20T22:31:40.636;790698676540252160;-228276;-232900;-292611;-472730;
2025-01-20T22:31:40.654;790698676558440064;-228611;-233183;-292899;-472748;
2025-01-20T22:31:40.673;790698676576628096;-228879;-233446;-293045;-472719;
2025-01-20T22:31:40.691;790698676594816128;-228968;-233488;-293092;-472722;
2025-01-20T22:31:40.709;790698676613004160;-228996;-233499;-293214;-472770;
2025-01-20T22:31:40.727;790698676631192192;-229010;-233447;-293106;-472763;
2025-01-20T22:31:40.745;790698676649380224;-228926;-233258;-293028;-472726;
2025-01-20T22:31:40.764;790698676667568256;-228809;-233077;-292878;-472745;
2025-01-20T22:31:40.782;790698676685756288;-228669;-232886;-292712;-472712;
2025-01-20T22:31:40.800;790698676703944320;-228492;-232680;-292612;-472726;
2025-01-20T22:31:40.818;790698676722132352;-228422;-232515;-292512;-472750;
2025-01-20T22:31:40.836;790698676740320384;-228275;-232283;-292353;-472771;
2025-01-20T22:31:40.854;790698676758508416;-228104;-232142;-292277;-472745;
2025-01-20T22:31:40.873;790698676776696448;-227927;-232009;-292189;-472746;
2025-01-20T22:31:40.891;790698676794884480;-227819;-231952;-292106;-472731;
2025-01-20T22:31:40.909;790698676813072512;-227800;-232041;-292151;-472790;
2025-01-20T22:31:40.927;790698676831260544;-227763;-232165;-292141;-472809;
2025-01-20T22:31:40.945;790698676849448576;-227696;-232109;-291953;-472754;
2025-01-20T22:31:40.964;790698676867636608;-227631;-232101;-291931;-472747;
2025-01-20T22:31:40.982;790698676885824640;-227668;-232166;-291974;-472717;
2025-01-20T22:31:41.000;790698676904012672;-227766;-232358;-292109;-472758;
2025-01-20T22:31:41.018;790698676922200704;-228088;-232737;-292432;-472781;
2025-01-20T22:31:41.036;790698676940388736;-228376;-233028;-292759;-472781;
2025-01-20T22:31:41.055;790698676958576768;-228643;-233285;-293051;-472729;
2025-01-20T22:31:41.073;790698676976764732;-228870;-233518;-293271;-472708;
2025-01-20T22:31:41.091;790698676994952576;-229141;-233797;-293533;-472764;
2025-01-20T22:31:41.109;790698677013140480;-229341;-233941;-293646;-472721;
2025-01-20T22:31:41.127;790698677031328512;-229535;-234206;-293850;-472755;
2025-01-20T22:31:41.145;790698677049516416;-229591;-234320;-293824;-472763;
2025-01-20T22:31:41.164;790698677067704448;-229695;-234458;-293855;-472760;
2025-01-20T22:31:41.182;790698677085892352;-229693;-234496;-293838;-472690;
2025-01-20T22:31:41.200;790698677104080384;-229607;-234443;-293680;-472661;
2025-01-20T22:31:41.218;790698677122268288;-229585;-234369;-293597;-472762;
2025-01-20T22:31:41.236;790698677140456320;-229480;-234267;-293578;-472743;
2025-01-20T22:31:41.255;790698677158644224;-229387;-234100;-293400;-472722;
2025-01-20T22:31:41.273;790698677176832256;-229214;-233946;-293321;-472719;
2025-01-20T22:31:41.291;790698677195020160;-229062;-233679;-293104;-472691;
2025-01-20T22:31:41.309;790698677213208192;-228970;-233428;-293085;-472710;
2025-01-20T22:31:41.327;790698677231396096;-228765;-233141;-292853;-472734;
2025-01-20T22:31:41.346;790698677249584128;-228659;-232775;-292715;-472767;
2025-01-20T22:31:41.364;790698677267772032;-228464;-232468;-292577;-472721;
2025-01-20T22:31:41.382;790698677285960064;-228317;-232220;-292529;-472691;
2025-01-20T22:31:41.400;790698677304147968;-228386;-232112;-292562;-472677;
2025-01-20T22:31:41.418;790698677322336000;-228568;-232238;-292834;-472688;
2025-01-20T22:31:41.436;790698677340523904;-228875;-232457;-293175;-472711;
2025-01-20T22:31:41.455;790698677358711936;-229294;-232829;-293611;-472693;
2025-01-20T22:31:41.473;790698677376899840;-229716;-233180;-293959;-472690;
2025-01-20T22:31:41.491;790698677395087744;-230163;-233562;-294329;-472722;
2025-01-20T22:31:41.509;790698677413275776;-230501;-233932;-294655;-472713;
2025-01-20T22:31:41.527;790698677431463680;-230852;-234232;-294873;-472702;
2025-01-20T22:31:41.546;790698677449651712;-230934;-234363;-294966;-472728;
2025-01-20T22:31:41.564;790698677467839616;-231017;-234500;-295001;-472680;
2025-01-20T22:31:41.582;790698677486027648;-231004;-234513;-294981;-472676;
2025-01-20T22:31:41.600;790698677504215552;-231023;-234458;-294889;-472691;
2025-01-20T22:31:41.618;790698677522403584;-231033;-234471;-294900;-472771;
2025-01-20T22:31:41.637;790698677540591488;-230934;-234379;-294771;-472759;
2025-01-20T22:31:41.655;790698677558779520;-230775;-234212;-294584;-472687;
2025-01-20T22:31:41.673;790698677576967424;-230683;-234074;-294488;-472712;
2025-01-20T22:31:41.691;790698677595155456;-230547;-233909;-294365;-472755;
2025-01-20T22:31:41.709;790698677613343360;-230421;-233767;-294318;-472787;
2025-01-20T22:31:41.727;790698677631531392;-230327;-233644;-294203;-472856;
2025-01-20T22:31:41.746;790698677649719296;-230179;-233403;-294079;-472773;
2025-01-20T22:31:41.764;790698677667907328;-229978;-233392;-293970;-472715;
2025-01-20T22:31:41.782;790698677686095232;-229913;-233319;-293851;-472723;
2025-01-20T22:31:41.800;790698677704283334;-229866;-233262;-293864;-472720;
2025-01-20T22:31:41.818;790698677722471296;-229965;-233413;-293976;-472737;
2025-01-20T22:31:41.837;790698677740659200;-230210;-233747;-294236;-472731;
2025-01-20T22:31:41.855;790698677758847232;-230521;-234143;-294570;-472747;
2025-01-20T22:31:41.873;790698677777035136;-230961;-234614;-294915;-472726;
2025-01-20T22:31:41.891;790698677795223168;-231387;-235095;-295227;-472713;
2025-01-20T22:31:41.909;790698677813411072;-231803;-235622;-295554;-472707;
2025-01-20T22:31:41.928;790698677831599104;-232191;-235973;-295747;-472763;
2025-01-20T22:31:41.946;790698677849787008;-232499;-236240;-295920;-472747;
2025-01-20T22:31:41.964;790698677867975040;-232716;-236449;-296027;-472742;
2025-01-20T22:31:41.982;790698677886162944;-232715;-236515;-295990;-472694;
2025-01-20T22:31:42.000;790698677904350976;-232878;-236554;-296039;-472738;
2025-01-20T22:31:42.018;790698677922538880;-232860;-236587;-295929;-472719;
2025-01-20T22:31:42.037;790698677940726912;-232866;-236583;-295844;-472685;
2025-01-20T22:31:42.055;790698677958914816;-232799;-236483;-295741;-472724;
2025-01-20T22:31:42.073;790698677977102848;-232642;-236340;-295595;-472740;
2025-01-20T22:31:42.091;790698677995290752;-232502;-236168;-295443;-472652;
2025-01-20T22:31:42.109;790698678013478784;-232313;-236039;-295331;-472704;
2025-01-20T22:31:42.128;790698678031666688;-232167;-235896;-295172;-472699;
2025-01-20T22:31:42.146;790698678049854720;-232096;-235701;-295081;-472731;
2025-01-20T22:31:42.164;790698678068042624;-231963;-235562;-294945;-472733;
2025-01-20T22:31:42.182;790698678086230656;-231799;-235449;-294817;-472707;
2025-01-20T22:31:42.200;790698678104418560;-231699;-235238;-294714;-472700;
2025-01-20T22:31:42.219;790698678122606464;-231646;-235185;-294658;-472742;
2025-01-20T22:31:42.237;790698678140794496;-231682;-235182;-294691;-472724;
2025-01-20T22:31:42.255;790698678158982400;-231786;-235264;-294767;-472728;
2025-01-20T22:31:42.273;790698678177170432;-231961;-235452;-294964;-472691;
2025-01-20T22:31:42.291;790698678195358336;-232244;-235852;-295212;-472675;
2025-01-20T22:31:42.310;790698678213546368;-232656;-236193;-295523;-472754;
2025-01-20T22:31:42.328;790698678231734272;-233012;-236535;-295834;-472756;
2025-01-20T22:31:42.346;790698678249922304;-233254;-236871;-296056;-472743;
2025-01-20T22:31:42.364;790698678268110208;-233481;-237115;-296134;-472734;
2025-01-20T22:31:42.382;790698678286298240;-233652;-237374;-296260;-472733;
2025-01-20T22:31:42.400;790698678304486144;-233773;-237550;-296317;-472738;
2025-01-20T22:31:42.419;790698678322674176;-233862;-237666;-296359;-472749;
2025-01-20T22:31:42.437;790698678340862080;-233912;-237713;-296303;-472770;
2025-01-20T22:31:42.455;790698678359050112;-233880;-237760;-296225;-472695;
2025-01-20T22:31:42.473;790698678377238016;-233890;-237752;-296185;-472747;
2025-01-20T22:31:42.491;790698678395426048;-233814;-237647;-296061;-472746;
2025-01-20T22:31:42.510;790698678413613952;-233780;-237627;-295963;-472716;
2025-01-20T22:31:42.528;790698678431801936;-233805;-237693;-295976;-472712;
2025-01-20T22:31:42.546;790698678449989376;-233769;-237700;-295900;-472760;
2025-01-20T22:31:42.564;790698678468176768;-233811;-237758;-295858;-472771;
2025-01-20T22:31:42.582;790698678486364288;-233862;-237707;-295857;-472746;
2025-01-20T22:31:42.601;790698678504551680;-233810;-237646;-295679;-472742;
2025-01-20T22:31:42.619;790698678522739072;-233736;-237595;-295659;-472762;
2025-01-20T22:31:42.637;790698678540926592;-233676;-237545;-295608;-472778;
2025-01-20T22:31:42.655;790698678559113984;-233673;-237480;-295553;-472724;
2025-01-20T22:31:42.673;790698678577301376;-233722;-237603;-295637;-472746;
2025-01-20T22:31:42.691;790698678595488896;-233936;-237760;-295819;-472722;
2025-01-20T22:31:42.710;790698678613676288;-234231;-238104;-296056;-472714;
2025-01-20T22:31:42.728;790698678631863680;-234682;-238505;-296338;-472738;
2025-01-20T22:31:42.746;790698678650051200;-235040;-238874;-296655;-472698;
2025-01-20T22:31:42.764;790698678668238592;-235372;-239192;-296822;-472776;
2025-01-20T22:31:42.782;790698678686426112;-235552;-239400;-296952;-472723;
2025-01-20T22:31:42.801;790698678704613504;-235709;-239495;-297012;-472699;
2025-01-20T22:31:42.819;790698678722800896;-235977;-239647;-297083;-472728;
2025-01-20T22:31:42.837;790698678740988416;-235987;-239691;-297074;-472734;
2025-01-20T22:31:42.855;790698678759175808;-236057;-239603;-297001;-472714;
2025-01-20T22:31:42.873;790698678777363200;-236047;-239404;-296920;-472733;
